,Ceele_1,Ceele_2,Ceele_3,Ceele_4,Ceele_5,Ceele_6,Ceele_7,cuentos_1,cuentos_2,cuentos_3,cuentos_4,cuentos_5,cuentos_6,cuentos_7,excale_1,excale_2,excale_3,excale_4,excale_5,excale_6,excale_7,Total
hian,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
rs,0.0,1.4362450808605981e-05,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
qi,0.0,0.0,0.0,0.0,1.4362450808605981e-05,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
tr,0.0,1.4362450808605981e-05,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
ec,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
brei,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
duich,0.0,0.0,1.4362450808605981e-05,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
rm,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
vaz,0.0,1.4362450808605981e-05,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
flic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
bai,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
sy,0.0,0.0,1.4362450808605981e-05,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
fes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
dig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
tue,0.0,0.0,1.4362450808605981e-05,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
chia,0.0,0.0,1.4362450808605981e-05,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
crip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
mur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
bid,0.0,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
mit,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
cies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
naz,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720748792349792e-05
quue,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
dil,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720748792349792e-05
tlal,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
air,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230399079449762e-05,0.0,0.0,0.0,5.230399079449762e-05
dun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
esc,0.0,0.0,0.0,0.0,1.4362450808605981e-05,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
ray,0.0,0.0,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720748792349792e-05
juer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230399079449762e-05,0.0,0.0,5.230399079449762e-05
plir,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
om,0.0,0.0,1.4362450808605981e-05,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
iel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615199539724881e-05,0.0,2.615199539724881e-05,5.230399079449762e-05
brah,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
sau,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720748792349792e-05
guay,0.0,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720748792349792e-05
tuas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
brar,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615199539724881e-05,0.0,0.0,0.0,4.051444620585479e-05
eh,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
noc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
rria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615199539724881e-05,0.0,2.615199539724881e-05,5.230399079449762e-05
cei,0.0,0.0,0.0,0.0,0.0,0.0,1.4362450808605981e-05,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720748792349792e-05
dier,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
rrir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,2.615199539724881e-05,0.0,0.0,0.0,0.0,5.8997032512140743e-05
cac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
laz,0.0,0.0,0.0,1.4362450808605981e-05,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
lias,0.0,0.0,0.0,1.4362450808605981e-05,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
zien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
guen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
esx,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
mont,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
dr,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720748792349792e-05
dat,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
quen,0.0,0.0,1.4362450808605981e-05,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
rim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
sun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
gt,0.0,1.4362450808605981e-05,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
rus,0.0,0.0,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720748792349792e-05
dax,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
cham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
blu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
rinn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230399079449762e-05,0.0,0.0,0.0,0.0,5.230399079449762e-05
yas,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
jel,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
fis,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720748792349792e-05
nul,0.0,1.4362450808605981e-05,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
chech,0.0,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
qa,0.0,0.0,0.0,1.4362450808605981e-05,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
cinh,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
dies,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
roy,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
liar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
mau,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
drias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
wal,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
zam,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
ss,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
fui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
jair,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
obs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05
voi,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
loc,1.4362450808605981e-05,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
xia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230399079449762e-05,0.0,0.0,0.0,0.0,0.0,5.230399079449762e-05
bac,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
derr,0.0,0.0,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615199539724881e-05,4.051444620585479e-05
ns,0.0,0.0,0.0,1.4362450808605981e-05,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724901617211963e-05
doi,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
ua,0.0,1.4362450808605981e-05,0.0,1.4362450808605981e-05,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15699387321039e-05
clan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.853511134467582e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.853511134467582e-05
yut,0.0,0.0,0.0,4.308735242581794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
zil,0.0,0.0,0.0,4.308735242581794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
zy,0.0,2.8724901617211963e-05,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
cy,0.0,0.0,0.0,1.4362450808605981e-05,1.4362450808605981e-05,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
dial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.853511134467582e-05
fro,0.0,0.0,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.005252503838985e-05
quis,0.0,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.005252503838985e-05
yun,0.0,0.0,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,3.284503711489194e-05,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.005252503838985e-05
ls,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
dit,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
dur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615199539724881e-05,2.615199539724881e-05,2.615199539724881e-05,0.0,0.0,0.0,7.845598619174642e-05
zay,0.0,0.0,0.0,2.8724901617211963e-05,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
qien,0.0,0.0,1.4362450808605981e-05,1.4362450808605981e-05,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
blos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.853511134467582e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.853511134467582e-05
gles,0.0,0.0,0.0,0.0,1.4362450808605981e-05,1.4362450808605981e-05,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
doc,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.005252503838985e-05
nui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.853511134467582e-05
pai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.230399079449762e-05,0.0,0.0,0.0,8.514902790938956e-05
nat,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
cra,0.0,0.0,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,6.569007422978388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.005252503838985e-05
mai,0.0,0.0,2.8724901617211963e-05,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
sior,0.0,2.8724901617211963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15699387321039e-05
cria,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.005252503838985e-05
say,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
reir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615199539724881e-05,2.615199539724881e-05,2.615199539724881e-05,0.0,0.0,7.845598619174642e-05
pel,0.0,0.0,0.0,0.0,0.0,0.0,1.4362450808605981e-05,0.0,0.0,3.284503711489194e-05,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.005252503838985e-05
pit,0.0,0.0,1.4362450808605981e-05,1.4362450808605981e-05,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
bul,0.0,1.4362450808605981e-05,0.0,0.0,0.0,1.4362450808605981e-05,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
siu,0.0,0.0,0.0,1.4362450808605981e-05,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615199539724881e-05,5.487689701446077e-05
f,0.0,1.4362450808605981e-05,0.0,1.4362450808605981e-05,0.0,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
dol,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308735242581794e-05
yec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.853511134467582e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.853511134467582e-05
pian,0.0,1.4362450808605981e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.284503711489194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615199539724881e-05,0.0,0.0,7.335948332074673e-05
