,Ceele_1,Ceele_2,Ceele_3,Ceele_4,Ceele_5,Ceele_6,Ceele_7,cuentos_1,cuentos_2,cuentos_3,cuentos_4,cuentos_5,cuentos_6,cuentos_7,excale_1,excale_2,excale_3,excale_4,excale_5,excale_6,excale_7
bei,0.0,0.0,0.0,0.0,0.00010434056761268782,9.763718023823472e-05,3.441748408191361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002274536563175253,0.0,0.00018796992481203009,0.0,0.0
bej,0.0004623208506703652,0.0,0.0,0.0,0.00010434056761268782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bel,0.0,0.00032273680813296756,0.00033815199932369603,0.00023029800561927133,0.00031302170283806343,0.00019527436047646945,0.00010325245224574084,0.00023849272597185786,0.0007351589781290203,0.00016812373907195696,0.00047244094488188977,0.00012906556530717606,0.0,0.0004664179104477612,0.0,0.00027030679821597514,0.00011372682815876265,0.0,0.00018796992481203009,0.0,0.0
bem,0.0,0.0,8.453799983092401e-05,4.605960112385427e-05,0.00010434056761268782,0.0003905487209529389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001554726368159204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben,0.0036985668053629217,0.0012909472325318702,0.001014455997971088,0.001013311224724794,0.0009390651085141904,0.0017574692442882249,0.001686456720013767,0.00023849272597185786,0.0,0.00016812373907195696,0.0,0.0002581311306143521,0.0006289308176100629,0.0,0.0,0.0,0.00011372682815876265,7.851142341210646e-05,0.0,0.0,0.0
beo,0.0,0.0,0.0,0.0,0.0,9.763718023823472e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber,0.0004623208506703652,0.0012909472325318702,0.00033815199932369603,0.0006448344157339598,0.0008347245409015025,0.001074008982620582,0.0006883496816382723,0.0007154781779155736,0.0009189487226612755,0.0003362474781439139,0.00015748031496062991,0.0003871966959215281,0.0018867924528301887,0.0006218905472636816,0.0009881422924901185,0.0004054601973239627,0.0011372682815876266,0.0007066028107089582,0.00018796992481203009,0.0002475860361475613,0.00026588673225206064
bes,0.0013869625520110957,0.0006454736162659351,0.00016907599966184801,0.00036847680899083413,0.00041736227045075126,0.0016598320640499903,0.0007571846498020994,0.0004769854519437157,0.0,0.0,0.0009448818897637795,0.0,0.0,0.0004664179104477612,0.0029644268774703555,0.0014866873901878631,0.001592175594222677,0.0010991599277694905,0.00037593984962406017,0.0012379301807378064,0.0015953203935123637
bet,0.0013869625520110957,0.0,8.453799983092401e-05,0.0002763576067431256,0.00041736227045075126,0.0003905487209529389,0.0003097573567372225,0.0004769854519437157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026588673225206064
bev,0.0,0.0,8.453799983092401e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015748031496062991,0.00012906556530717606,0.0,0.0003109452736318408,0.0,0.00013515339910798757,0.0,0.0,0.0,0.0,0.0
bia,0.0,0.0,0.0,0.0001381788033715628,0.00020868113522537563,0.00019527436047646945,0.00017208742040956807,0.0,0.0014703179562580407,0.0020174848688634837,0.003307086614173228,0.0,0.00015723270440251572,0.0010883084577114428,0.006422924901185771,0.006622516556291391,0.007619697486637098,0.005888356755907985,0.006015037593984963,0.005446892795246348,0.006647168306301516
bib,0.0018492834026814608,0.0006454736162659351,0.000929917998140164,0.0007369536179816683,0.0015651085141903172,0.0013669205233352861,0.0009981070383754947,0.0,0.0,0.0,0.0,0.0,0.0,0.0001554726368159204,0.0,0.0,0.0,0.0,0.0,0.0002475860361475613,0.0
bic,0.0018492834026814608,0.0009682104243989027,8.453799983092401e-05,0.0005527152134862512,0.00031302170283806343,0.0003905487209529389,0.0003097573567372225,0.0,0.0,0.0,0.0,0.0,0.0,0.0006218905472636816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bid,0.0,0.00016136840406648378,0.00016907599966184801,0.0001381788033715628,0.00041736227045075126,0.00019527436047646945,0.0002409223885733953,0.00023849272597185786,0.0003675794890645102,0.0,0.00047244094488188977,0.0002581311306143521,0.0004716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bie,0.002311604253351826,0.003065999677263192,0.0013526079972947841,0.0014278476348394823,0.002817195325542571,0.0015621948838117556,0.0017897091722595079,0.0028619127116622945,0.0003675794890645102,0.0015131136516476126,0.0014173228346456694,0.0010325245224574084,0.0006289308176100629,0.0,0.001976284584980237,0.0006757669955399379,0.001592175594222677,0.002041297008714768,0.0016917293233082707,0.0012379301807378064,0.0015953203935123637
big,0.0,0.0,0.0,4.605960112385427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bil,0.0,0.0,0.0,4.605960112385427e-05,0.0,0.0,3.441748408191361e-05,0.0,0.0007351589781290203,0.0003362474781439139,0.00047244094488188977,0.0005162622612287042,0.00015723270440251572,0.0001554726368159204,0.0,0.0,0.00011372682815876265,7.851142341210646e-05,0.0,0.0,0.0
bim,0.0004623208506703652,0.00048410521219945134,8.453799983092401e-05,0.00041453641011468843,0.000521702838063439,0.0003905487209529389,0.0007571846498020994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bin,0.0004623208506703652,0.0,0.0,4.605960112385427e-05,0.00010434056761268782,0.0,0.00017208742040956807,0.0,0.0,0.0,0.0,0.0,0.0,0.0013992537313432835,0.0004940711462450593,0.00027030679821597514,0.0002274536563175253,0.00023553427023631938,0.00018796992481203009,0.0,0.0
bio,0.0009246417013407304,0.0006454736162659351,8.453799983092401e-05,0.00018423840449541707,0.0,0.0,0.00013766993632765445,0.00023849272597185786,0.0003675794890645102,0.0003362474781439139,0.0006299212598425197,0.0006453278265358802,0.00031446540880503143,0.0,0.0014822134387351778,0.0005406135964319503,0.0009098146252701012,0.0014132056214179163,0.0007518796992481203,0.0012379301807378064,0.0013294336612603031
bir,0.0004623208506703652,0.00048410521219945134,0.00033815199932369603,0.000690894016857814,0.000521702838063439,0.0008787346221441124,0.0005162622612287042,0.0,0.0,0.00016812373907195696,0.00015748031496062991,0.0002581311306143521,0.0,0.0,0.0004940711462450593,0.00013515339910798757,0.0007960877971113385,0.00031404569364842585,0.00018796992481203009,0.0007427581084426838,0.0
bis,0.0,0.0,0.000253613999492772,0.0005527152134862512,0.00041736227045075126,0.0004881859011911736,0.000619514713474445,0.0,0.0,0.0,0.0,0.0,0.00015723270440251572,0.0012437810945273632,0.0,0.0,0.00011372682815876265,0.0,0.0,0.0002475860361475613,0.0
bit,0.0,0.00016136840406648378,0.0,0.0001381788033715628,0.0,0.0,3.441748408191361e-05,0.0,0.0001837897445322551,0.0,0.00015748031496062991,0.0005162622612287042,0.00031446540880503143,0.0,0.0,0.0,0.00011372682815876265,0.0,0.0,0.0,0.0
biv,0.0,0.0,0.0,9.211920224770853e-05,0.00031302170283806343,9.763718023823472e-05,0.00017208742040956807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023849272597185786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047244094488188977,0.0003871966959215281,0.00015723270440251572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bla,0.0,0.0,0.000253613999492772,0.00018423840449541707,0.00010434056761268782,0.0003905487209529389,0.00034417484081913615,0.0004769854519437157,0.001837897445322551,0.0,0.00047244094488188977,0.0002581311306143521,0.0,0.0009328358208955224,0.0,0.00013515339910798757,0.0004549073126350506,0.0003925571170605323,0.0,0.0,0.0007976601967561818
ble,0.0004623208506703652,0.00048410521219945134,0.00016907599966184801,0.0002763576067431256,0.00020868113522537563,0.00029291154071470416,0.00017208742040956807,0.0,0.0009189487226612755,0.0018493611297915266,0.0014173228346456694,0.0015487867836861124,0.0025157232704402514,0.0001554726368159204,0.0004940711462450593,0.00013515339910798757,0.00011372682815876265,0.00031404569364842585,0.0,0.0007427581084426838,0.0
blf,0.0,0.0,0.0,4.605960112385427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bli,0.0009246417013407304,0.00016136840406648378,0.00033815199932369603,0.0003224172078669799,0.00041736227045075126,9.763718023823472e-05,0.0002753398726553089,0.0,0.0001837897445322551,0.00016812373907195696,0.00015748031496062991,0.0002581311306143521,0.00031446540880503143,0.0001554726368159204,0.0,0.00013515339910798757,0.0,0.0,0.0,0.0,0.0
blo,0.0,0.00016136840406648378,0.00033815199932369603,0.00023029800561927133,0.001147746243739566,0.00029291154071470416,0.0002753398726553089,0.0007154781779155736,0.0005513692335967653,0.00016812373907195696,0.0,0.0005162622612287042,0.00015723270440251572,0.0,0.0004940711462450593,0.0004054601973239627,0.0,0.0003925571170605323,0.00018796992481203009,0.0012379301807378064,0.0005317734645041213
blu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001837897445322551,0.0,0.0,0.0,0.0,0.0001554726368159204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015723270440251572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bng,0.0,0.0,0.0,0.0,0.0,0.0,3.441748408191361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bni,0.0,0.0,0.0,4.605960112385427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnt,0.0,0.0,0.0,0.0,0.0,0.0,3.441748408191361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boc,0.0,0.0,0.0,4.605960112385427e-05,0.0,0.0,0.0,0.0,0.0005513692335967653,0.0005043712172158709,0.0,0.0,0.00031446540880503143,0.0001554726368159204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bod,0.0,0.0,0.0,0.0,0.0,0.0,3.441748408191361e-05,0.0,0.0,0.0,0.00015748031496062991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bog,0.0,0.0,0.0,4.605960112385427e-05,0.0,0.0,3.441748408191361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001554726368159204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boi,0.0,0.0,0.0,9.211920224770853e-05,0.0,0.0,0.00020650490449148167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.851142341210646e-05,0.0,0.0,0.0
bol,0.004623208506703652,0.0035501048894626434,0.00380420999239158,0.003085993275298236,0.002295492487479132,0.002440929505955868,0.0017897091722595079,0.0,0.0003675794890645102,0.0006724949562878278,0.0,0.0002581311306143521,0.00015723270440251572,0.0006218905472636816,0.0024703557312252965,0.0024327611839437763,0.0030706243602865915,0.0025908769725995133,0.0033834586466165413,0.004208962614508541,0.00425418771603297
bom,0.0,0.0,0.0,0.0,0.00020868113522537563,9.763718023823472e-05,3.441748408191361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bon,0.0004623208506703652,0.0012909472325318702,0.00126806999746386,0.0012896688314679196,0.001147746243739566,0.0019527436047646943,0.0015487867836861124,0.0009539709038874314,0.0001837897445322551,0.0,0.00015748031496062991,0.0,0.0,0.0,0.0004940711462450593,0.0,0.000682360968952576,0.00047106854047263875,0.0009398496240601503,0.0004951720722951226,0.00026588673225206064
boo,0.0,0.0,0.0,0.0,0.0,0.00019527436047646945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boq,0.0,0.0,8.453799983092401e-05,4.605960112385427e-05,0.0,9.763718023823472e-05,3.441748408191361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.851142341210646e-05,0.0,0.0,0.0
bor,0.0004623208506703652,0.00032273680813296756,0.00042268999915462,0.0002763576067431256,0.00010434056761268782,0.00019527436047646945,0.0002753398726553089,0.0011924636298592892,0.0003675794890645102,0.0003362474781439139,0.0,0.0003871966959215281,0.00031446540880503143,0.0004664179104477612,0.0,0.0,0.00011372682815876265,0.0,0.0,0.0,0.00026588673225206064
bos,0.0,0.00032273680813296756,0.00016907599966184801,4.605960112385427e-05,0.0,9.763718023823472e-05,0.00013766993632765445,0.0,0.0005513692335967653,0.0003362474781439139,0.00015748031496062991,0.0,0.00015723270440251572,0.0001554726368159204,0.0,0.0,0.0002274536563175253,0.0,0.0,0.0007427581084426838,0.0
bot,0.0,0.0,0.0,0.0,0.0,0.00029291154071470416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001554726368159204,0.0,0.0,0.0,7.851142341210646e-05,0.0,0.0,0.0
box,0.0,0.0,0.0,0.0,0.0,0.0,3.441748408191361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boy,0.0004623208506703652,0.0008068420203324189,0.000507227998985544,0.00023029800561927133,0.00020868113522537563,9.763718023823472e-05,0.0002753398726553089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011372682815876265,0.0,0.0,0.0,0.0005317734645041213
bra,0.0013869625520110957,0.00048410521219945134,0.000591765998816468,0.00041453641011468843,0.00020868113522537563,0.00029291154071470416,0.0002409223885733953,0.0009539709038874314,0.0012865282117257857,0.0015131136516476126,0.00031496062992125983,0.0002581311306143521,0.0014150943396226414,0.0012437810945273632,0.0,0.00027030679821597514,0.0,0.0003925571170605323,0.0,0.0004951720722951226,0.0
bre,0.0009246417013407304,0.0016136840406648378,0.001183531997632936,0.0012436092303440651,0.0007303839732888147,0.0005858230814294083,0.0008604371020478403,0.0009539709038874314,0.003675794890645102,0.0025218560860793544,0.0017322834645669292,0.002581311306143521,0.002672955974842767,0.0013992537313432835,0.0004940711462450593,0.0005406135964319503,0.0,0.00015702284682421293,0.0005639097744360903,0.0002475860361475613,0.00026588673225206064
bri,0.0,0.00032273680813296756,0.00033815199932369603,0.0005527152134862512,0.00010434056761268782,0.00029291154071470416,0.00034417484081913615,0.001669449081803005,0.0014703179562580407,0.00016812373907195696,0.0006299212598425197,0.0002581311306143521,0.00031446540880503143,0.000777363184079602,0.003458498023715415,0.004865522367887553,0.004890253610826794,0.004239616864253749,0.0050751879699248124,0.00569447883139391,0.0026588673225206062
bro,0.003236245954692557,0.00048410521219945134,0.001606221996787556,0.0019345032472018792,0.002191151919866444,0.0014645577035735209,0.001858544140423335,0.0009539709038874314,0.0,0.0003362474781439139,0.0006299212598425197,0.0003871966959215281,0.0007861635220125787,0.0001554726368159204,0.0,0.0,0.000341180484476288,0.00023553427023631938,0.00018796992481203009,0.0002475860361475613,0.00026588673225206064
bru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009539709038874314,0.0011027384671935306,0.0003362474781439139,0.0,0.0,0.0004716981132075472,0.0001554726368159204,0.0,0.0,0.0,7.851142341210646e-05,0.0,0.0,0.00026588673225206064
bry,0.0,0.0,0.0,9.211920224770853e-05,0.00031302170283806343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015748031496062991,0.00012906556530717606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001837897445322551,0.00016812373907195696,0.00047244094488188977,0.0002581311306143521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016812373907195696,0.00015748031496062991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031496062992125983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buc,0.0,0.0,0.0,4.605960112385427e-05,0.00010434056761268782,0.0,0.0,0.0,0.0,0.00016812373907195696,0.0,0.00012906556530717606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bue,0.0004623208506703652,0.00016136840406648378,0.000507227998985544,0.0005527152134862512,0.00041736227045075126,9.763718023823472e-05,0.0005162622612287042,0.0007154781779155736,0.0009189487226612755,0.0006724949562878278,0.00015748031496062991,0.0002581311306143521,0.00015723270440251572,0.001554726368159204,0.0004940711462450593,0.00027030679821597514,0.0004549073126350506,0.0007066028107089582,0.0,0.0,0.0010635469290082426
bug,0.0,0.0,0.0,9.211920224770853e-05,0.0,0.0,6.883496816382722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016812373907195696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buj,0.0,0.00016136840406648378,0.00016907599966184801,0.0003224172078669799,0.000521702838063439,0.00029291154071470416,0.00044742729306487697,0.0,0.0,0.0,0.00031496062992125983,0.0,0.0,0.0001554726368159204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bul,0.0,0.00016136840406648378,0.0,0.0,0.0,0.00019527436047646945,3.441748408191361e-05,0.0,0.0,0.00016812373907195696,0.00015748031496062991,0.0,0.00015723270440251572,0.0001554726368159204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bun,0.0,0.0,0.0,4.605960112385427e-05,0.0,0.0,3.441748408191361e-05,0.0,0.0,0.0,0.0,0.00012906556530717606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001837897445322551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bur,0.0,0.00032273680813296756,0.00033815199932369603,9.211920224770853e-05,0.00020868113522537563,9.763718023823472e-05,0.0002409223885733953,0.00023849272597185786,0.0001837897445322551,0.00016812373907195696,0.00031496062992125983,0.0,0.0,0.0,0.0,0.00013515339910798757,0.00011372682815876265,7.851142341210646e-05,0.0,0.0002475860361475613,0.0
bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009539709038874314,0.0005513692335967653,0.0003362474781439139,0.0,0.00012906556530717606,0.00015723270440251572,0.0001554726368159204,0.0,0.00027030679821597514,0.0002274536563175253,0.00023553427023631938,0.0,0.0004951720722951226,0.00026588673225206064
but,0.0,0.0,0.0,0.0,0.0,0.0,3.441748408191361e-05,0.0,0.0001837897445322551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016812373907195696,0.0,0.0,0.0,0.0001554726368159204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012906556530717606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bxv,0.0,0.0,0.0,4.605960112385427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bya,0.0,0.0,0.0,0.0,0.0,0.0,3.441748408191361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cab,0.0,0.0,0.00016907599966184801,0.00036847680899083413,0.00031302170283806343,0.0,0.0002409223885733953,0.0007154781779155736,0.0009189487226612755,0.0018493611297915266,0.00031496062992125983,0.0002581311306143521,0.00031446540880503143,0.0006218905472636816,0.0009881422924901185,0.0005406135964319503,0.0005686341407938133,0.0003925571170605323,0.0005639097744360903,0.0004951720722951226,0.0005317734645041213
cac,0.0004623208506703652,0.00032273680813296756,0.000591765998816468,0.00041453641011468843,0.0009390651085141904,0.0003905487209529389,0.00044742729306487697,0.0,0.0,0.0006724949562878278,0.0,0.0007743933918430562,0.00110062893081761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cad,0.0,0.00016136840406648378,8.453799983092401e-05,0.00023029800561927133,0.0,0.0005858230814294083,0.00020650490449148167,0.0019079418077748629,0.0005513692335967653,0.0011768661735036988,0.00031496062992125983,0.0007743933918430562,0.002672955974842767,0.0004664179104477612,0.0,0.00013515339910798757,0.000341180484476288,0.00023553427023631938,0.0007518796992481203,0.0002475860361475613,0.0
cae,0.0,0.00016136840406648378,0.0,0.0,0.0,0.0,0.00010325245224574084,0.0004769854519437157,0.0001837897445322551,0.0003362474781439139,0.0,0.0,0.00031446540880503143,0.0,0.0004940711462450593,0.00013515339910798757,0.0004549073126350506,0.00031404569364842585,0.00018796992481203009,0.0002475860361475613,0.0013294336612603031
caf,0.0004623208506703652,0.0,0.000253613999492772,4.605960112385427e-05,0.0,0.0,3.441748408191361e-05,0.0,0.0,0.0,0.00015748031496062991,0.00012906556530717606,0.0,0.0,0.0,0.0,0.0,0.0,0.00018796992481203009,0.0,0.0
cag,0.0,0.0,0.0,0.0,0.00010434056761268782,0.0,3.441748408191361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001554726368159204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023849272597185786,0.0,0.0003362474781439139,0.0,0.0002581311306143521,0.0006289308176100629,0.0001554726368159204,0.0,0.0004054601973239627,0.0002274536563175253,0.00015702284682421293,0.0,0.0004951720722951226,0.00026588673225206064
caj,0.0004623208506703652,0.0,0.0,4.605960112385427e-05,0.0,0.0,0.0002409223885733953,0.0,0.0,0.0,0.0,0.00012906556530717606,0.0,0.0001554726368159204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cal,0.0004623208506703652,0.00048410521219945134,0.000507227998985544,0.0007830132191055225,0.0007303839732888147,0.0005858230814294083,0.0010325245224574084,0.0026234199856904365,0.0005513692335967653,0.0006724949562878278,0.0012598425196850393,0.0010325245224574084,0.0007861635220125787,0.0009328358208955224,0.0014822134387351778,0.0029733747803757263,0.0020470829068577278,0.0019627855853026617,0.0018796992481203006,0.002723446397623174,0.002127093858016485
cam,0.0013869625520110957,0.0019364208487978054,0.002028911995942176,0.0023029800561927133,0.0012520868113522537,0.0027338410466705722,0.0015832042677680262,0.0007154781779155736,0.0023892666789193163,0.0005043712172158709,0.00031496062992125983,0.0009034589571502323,0.0007861635220125787,0.0021766169154228856,0.0009881422924901185,0.0016218407892958507,0.0007960877971113385,0.001177671351181597,0.0013157894736842105,0.0012379301807378064,0.00026588673225206064
can,0.004623208506703652,0.002259157656930773,0.00253613999492772,0.0024411588595642762,0.0018781302170283807,0.0025385666861941028,0.0021683014971605576,0.00333889816360601,0.0005513692335967653,0.0016812373907195697,0.0014173228346456694,0.0015487867836861124,0.0018867924528301887,0.003420398009950249,0.0009881422924901185,0.0004054601973239627,0.0002274536563175253,0.0007851142341210646,0.00037593984962406017,0.0,0.0005317734645041213
cao,0.0,0.0,0.0,4.605960112385427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012906556530717606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cap,0.0,0.00032273680813296756,0.00033815199932369603,0.00018423840449541707,0.00031302170283806343,0.00019527436047646945,0.0002753398726553089,0.00023849272597185786,0.0001837897445322551,0.0003362474781439139,0.00015748031496062991,0.0007743933918430562,0.0006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
car,0.0036985668053629217,0.0019364208487978054,0.002028911995942176,0.0017963244438303164,0.0015651085141903172,0.0014645577035735209,0.0018241266563414214,0.0028619127116622945,0.0020216871898548062,0.0008406186953597848,0.002047244094488189,0.0006453278265358802,0.001729559748427673,0.0029539800995024876,0.0,0.0010812271928639006,0.000682360968952576,0.00047106854047263875,0.00037593984962406017,0.0004951720722951226,0.0010635469290082426
cas,0.0018492834026814608,0.003711473293529127,0.002789753994420492,0.004652019713509281,0.004695325542570952,0.0027338410466705722,0.003992428153501979,0.004769854519437157,0.0014703179562580407,0.0021856086079354406,0.0017322834645669292,0.0021941146102219928,0.0006289308176100629,0.001554726368159204,0.003458498023715415,0.0067576699553993785,0.007847151142954622,0.007066028107089581,0.007518796992481203,0.007179995048279277,0.0061153948417973945
cat,0.0004623208506703652,0.0,0.00016907599966184801,0.0001381788033715628,0.00010434056761268782,9.763718023823472e-05,3.441748408191361e-05,0.00023849272597185786,0.0,0.0003362474781439139,0.0,0.00012906556530717606,0.00031446540880503143,0.0,0.0,0.00013515339910798757,0.00011372682815876265,0.0,0.0,0.0,0.0
cau,0.0,0.0,0.0,0.0,0.0,0.00019527436047646945,0.0,0.0,0.0003675794890645102,0.0005043712172158709,0.00015748031496062991,0.00012906556530717606,0.00015723270440251572,0.0001554726368159204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cav,0.0,0.0,0.0,4.605960112385427e-05,0.0,0.0,0.0,0.0,0.0,0.00016812373907195696,0.0,0.0,0.0,0.0,0.0,0.0,0.00011372682815876265,7.851142341210646e-05,0.0,0.0,0.0
cay,0.0,0.00016136840406648378,8.453799983092401e-05,0.0,0.00010434056761268782,0.0,6.883496816382722e-05,0.00023849272597185786,0.0001837897445322551,0.0003362474781439139,0.0,0.0,0.0,0.0,0.0,0.0006757669955399379,0.0012509951097463892,0.0009421370809452775,0.0013157894736842105,0.0004951720722951226,0.0007976601967561818
caz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012906556530717606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cbo,0.0004623208506703652,0.0,0.0,4.605960112385427e-05,0.0,0.00019527436047646945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cci,0.0,0.00032273680813296756,0.00042268999915462,0.0001381788033715628,0.00010434056761268782,0.00029291154071470416,0.00017208742040956807,0.00023849272597185786,0.0001837897445322551,0.00016812373907195696,0.00015748031496062991,0.002065049044914817,0.0006289308176100629,0.0,0.0,0.0,0.0,7.851142341210646e-05,0.0,0.0,0.0
ccl,0.0,0.0,8.453799983092401e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cco,0.0,0.0,0.0,4.605960112385427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccr,0.0,0.0,0.0,4.605960112385427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
