,vien,cuan,guas,nues,cion,bien,tien,pues,fuer,cuen,dios,sion,mien,juan,cien,siem,puer,luis,dias,bier,dien,tiem,rias,pais,cias,vier,rios,cuer,muer,quin,nuel,rien,guel,niel,sien,vuel,quet,buen,diar,lien,dian,guez,cuar,guar,quer,pios,ruiz,mion,tian,duar,bian,cues,fies,ques,riel,tios,cier,rior,pies,gual,rian,cios,diaz,rial,raul,cial,nian,gues,vian,pier,saul,nion,huer,bios,cual,cian,suer,seis,buel,fuen,mies,diez,pion,guir,pien,sias,mues,sios,tual,mier,nien,ciar,sier,ries,nias,lian,puen,tion,ruis,piel,duer,guos,tein,lain,suel,ciem,quel,qien,gion,pian,dial,said,quis,duos,reir,riar,tier,tias,cuel,dual,viem,quez,mias,sior,sian,beis,ceis,biar,juer,quen,piar,dier,lias,nuen,dies,gios,zien,cies,mios,hian,guen,tuar,hier,liar,jair,tuas,qued,gail,luiz,lios,feis,faus,jias,lour,quir,zaul,cous,puel,mual,duit,paul,jueg,nayn,cuon,juon,bias,ceys,duis,miom,saun,quec,quan,dion,biel,tues,riam,lais,haus,siar,mian,nial,hias,xion,vein,sual,coin,nais,dues,tuir,tuen,viar,miel,gias,reis,heim,maiz,raiz,maus,dair,muel,seys,fien,ciel,bion,bain,pias,guin,sair,juas,buir,huas,hair,gien,cuem,mied,hues,fiel,vios,biem,Total
cuentos_4,0.0005025125628140704,0.0007537688442211055,0.0,0.0007537688442211055,0.0052763819095477385,0.001256281407035176,0.0,0.0010050251256281408,0.0005025125628140704,0.0037688442211055275,0.0005025125628140704,0.0020100502512562816,0.0017587939698492463,0.0,0.0010050251256281408,0.0005025125628140704,0.0002512562814070352,0.0,0.001507537688442211,0.0002512562814070352,0.0,0.0020100502512562816,0.0007537688442211055,0.0002512562814070352,0.001256281407035176,0.0,0.001256281407035176,0.0007537688442211055,0.0005025125628140704,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0002512562814070352,0.0,0.001256281407035176,0.0002512562814070352,0.0,0.0,0.0007537688442211055,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0007537688442211055,0.0002512562814070352,0.0,0.0,0.0005025125628140704,0.0002512562814070352,0.0,0.0002512562814070352,0.0002512562814070352,0.0005025125628140704,0.0,0.0005025125628140704,0.0,0.0005025125628140704,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0007537688442211055,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0002512562814070352,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407035175879397
cuentos_5,0.0,0.001507537688442211,0.0002512562814070352,0.001507537688442211,0.010301507537688442,0.001507537688442211,0.0005025125628140704,0.0020100502512562816,0.0005025125628140704,0.001507537688442211,0.0020100502512562816,0.0007537688442211055,0.003015075376884422,0.0,0.0032663316582914573,0.0002512562814070352,0.0,0.0,0.0005025125628140704,0.0005025125628140704,0.0007537688442211055,0.0,0.0010050251256281408,0.0002512562814070352,0.0007537688442211055,0.0002512562814070352,0.0005025125628140704,0.0005025125628140704,0.0002512562814070352,0.0,0.0,0.0022613065326633165,0.0010050251256281408,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.001256281407035176,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0005025125628140704,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0007537688442211055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0005025125628140704,0.0,0.0007537688442211055,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0005025125628140704,0.0010050251256281408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005025125628140704,0.0002512562814070352,0.0,0.0005025125628140704,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0002512562814070352,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
cuentos_6,0.0010050251256281408,0.0010050251256281408,0.0,0.001256281407035176,0.0092964824120603,0.0005025125628140704,0.0005025125628140704,0.001256281407035176,0.0,0.0002512562814070352,0.0002512562814070352,0.0007537688442211055,0.0032663316582914573,0.0002512562814070352,0.0007537688442211055,0.0002512562814070352,0.0,0.0002512562814070352,0.0005025125628140704,0.0,0.0007537688442211055,0.0002512562814070352,0.0017587939698492463,0.0002512562814070352,0.001507537688442211,0.0,0.001507537688442211,0.0017587939698492463,0.001507537688442211,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0010050251256281408,0.0002512562814070352,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0002512562814070352,0.001256281407035176,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0007537688442211055,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0002512562814070352,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0005025125628140704,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04246231155778894
cuentos_7,0.0002512562814070352,0.001507537688442211,0.0007537688442211055,0.0002512562814070352,0.0037688442211055275,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0007537688442211055,0.0007537688442211055,0.001256281407035176,0.0002512562814070352,0.0010050251256281408,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0010050251256281408,0.001507537688442211,0.0007537688442211055,0.0,0.0002512562814070352,0.0,0.0005025125628140704,0.0005025125628140704,0.0020100502512562816,0.0002512562814070352,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0020100502512562816,0.0,0.0002512562814070352,0.0005025125628140704,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0005025125628140704,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0007537688442211055,0.0,0.0,0.0,0.0,0.0,0.0,0.0005025125628140704,0.0,0.0002512562814070352,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02763819095477387
excale_1,0.004522613065326633,0.002512562814070352,0.0020100502512562816,0.0,0.0002512562814070352,0.0010050251256281408,0.0002512562814070352,0.003015075376884422,0.0022613065326633165,0.0,0.0,0.0,0.0002512562814070352,0.0005025125628140704,0.0002512562814070352,0.0,0.0,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185929648241206
excale_2,0.02035175879396985,0.004773869346733669,0.010301507537688442,0.0,0.0,0.001256281407035176,0.001507537688442211,0.007537688442211055,0.006532663316582915,0.0010050251256281408,0.0,0.0,0.0005025125628140704,0.0032663316582914573,0.0002512562814070352,0.0005025125628140704,0.0002512562814070352,0.001256281407035176,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010050251256281408,0.0,0.0002512562814070352,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06407035175879397
excale_3,0.02386934673366834,0.005778894472361809,0.008793969849246231,0.0,0.0,0.0032663316582914573,0.001256281407035176,0.010804020100502512,0.007788944723618091,0.0010050251256281408,0.0002512562814070352,0.0,0.0007537688442211055,0.001256281407035176,0.0010050251256281408,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0005025125628140704,0.0,0.0002512562814070352,0.0,0.0002512562814070352,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07010050251256282
excale_4,0.030402010050251255,0.010804020100502512,0.012814070351758794,0.0,0.0,0.00628140703517588,0.001507537688442211,0.009045226130653266,0.014321608040201005,0.0010050251256281408,0.0007537688442211055,0.0005025125628140704,0.0,0.0020100502512562816,0.001256281407035176,0.001256281407035176,0.0002512562814070352,0.0002512562814070352,0.0005025125628140704,0.0,0.0010050251256281408,0.0005025125628140704,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010050251256281408,0.0002512562814070352,0.0007537688442211055,0.0,0.0002512562814070352,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0,0.0,0.10050251256281408
excale_5,0.011055276381909548,0.0067839195979899495,0.008542713567839196,0.0,0.0,0.0022613065326633165,0.001507537688442211,0.005527638190954774,0.0052763819095477385,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0002512562814070352,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007537688442211055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005025125628140704,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0005025125628140704,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.04698492462311558
excale_6,0.005527638190954774,0.0020100502512562816,0.005025125628140704,0.0,0.0,0.0010050251256281408,0.0020100502512562816,0.002512562814070352,0.0037688442211055275,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0005025125628140704,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005025125628140704,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02613065326633166
excale_7,0.008040201005025126,0.002763819095477387,0.00628140703517588,0.0,0.0,0.001256281407035176,0.0005025125628140704,0.002763819095477387,0.0032663316582914573,0.0005025125628140704,0.0002512562814070352,0.0,0.0,0.0010050251256281408,0.0002512562814070352,0.0005025125628140704,0.0002512562814070352,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0002512562814070352,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030402010050251255
