,que,cue,tie,soy,bia,dia,fue,lio,ria,qui,via,gua,cia,vio,dio,cio,cua,cie,hay,rio,jue,pie,nia,lue,tio,toy,lia,sie,sio,vie,bio,pue,nue,bue,jua,gue,sue,voy,bie,mie,tia,nie,sia,nay,die,boy,gui,mio,pia,pio,ciu,soi,gio,rie,hai,mui,toi,coi,nio,fie,fia,cui,cai,jau,mue,mia,cau,rai,zue,boi,hue,rey,gia,tua,pei,lau,rei,vue,sua,sei,hoy,rue,may,nau,jio,lie,dei,dua,jia,rua,due,rui,hie,nua,cay,sai,vai,doy,nui,jie,tai,zay,mai,siu,lui,nai,pai,doi,nei,ney,say,fui,duo,pau,cei,voi,tue,bai,cey,moi,roy,jai,ray,sau,guo,mau,yue,xia,lai,pay,hua,zia,puo,gey,gei,lay,vei,bay,qua,gou,hei,tui,dey,bei,neu,ley,lei,fio,hau,xio,zio,hio,tau,gie,you,sui,lou,zai,quo,noi,Total
cuentos_4,0.007505070993914807,0.00010141987829614604,0.0005070993914807302,0.00020283975659229209,0.002028397565922921,0.0010141987829614604,0.00030425963488843813,0.0,0.0012170385395537525,0.0007099391480730223,0.00030425963488843813,0.00020283975659229209,0.002028397565922921,0.00030425963488843813,0.0005070993914807302,0.002129817444219067,0.00020283975659229209,0.0005070993914807302,0.00040567951318458417,0.0006085192697768763,0.0,0.00010141987829614604,0.0006085192697768763,0.00010141987829614604,0.00010141987829614604,0.0,0.00010141987829614604,0.00020283975659229209,0.0005070993914807302,0.0006085192697768763,0.00010141987829614604,0.00040567951318458417,0.0,0.0,0.0,0.00020283975659229209,0.00030425963488843813,0.0,0.00030425963488843813,0.0,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.0,0.00010141987829614604,0.0,0.00020283975659229209,0.00010141987829614604,0.0,0.00010141987829614604,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020283975659229209,0.0,0.00010141987829614604,0.0,0.0,0.00010141987829614604,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.00030425963488843813,0.00020283975659229209,0.0,0.0,0.00020283975659229209,0.0,0.00010141987829614604,0.0,0.00020283975659229209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027484787018255578
cuentos_5,0.009432048681541582,0.0,0.00020283975659229209,0.0,0.0,0.0008113590263691683,0.00010141987829614604,0.0,0.002129817444219067,0.0008113590263691683,0.00010141987829614604,0.00040567951318458417,0.002231237322515213,0.0,0.0007099391480730223,0.0033468559837728194,0.00020283975659229209,0.00040567951318458417,0.00010141987829614604,0.0009127789046653144,0.0,0.00030425963488843813,0.0005070993914807302,0.0,0.00010141987829614604,0.00010141987829614604,0.0,0.00010141987829614604,0.00040567951318458417,0.00030425963488843813,0.0005070993914807302,0.0007099391480730223,0.0005070993914807302,0.00010141987829614604,0.0,0.00030425963488843813,0.00020283975659229209,0.0,0.0,0.0,0.00010141987829614604,0.00030425963488843813,0.0,0.0,0.0,0.0,0.00010141987829614604,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.0,0.0,0.00010141987829614604,0.00040567951318458417,0.0,0.0,0.0,0.0,0.00010141987829614604,0.00010141987829614604,0.0007099391480730223,0.00040567951318458417,0.00020283975659229209,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020283975659229209,0.0,0.0,0.0,0.0,0.00020283975659229209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030121703853955375
cuentos_6,0.009533468559837728,0.0,0.0008113590263691683,0.0,0.0,0.00040567951318458417,0.00010141987829614604,0.00010141987829614604,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00030425963488843813,0.0016227180527383367,0.0,0.0007099391480730223,0.0017241379310344827,0.00020283975659229209,0.0007099391480730223,0.00010141987829614604,0.0011156186612576065,0.0,0.00010141987829614604,0.00020283975659229209,0.0,0.00020283975659229209,0.0,0.00010141987829614604,0.00010141987829614604,0.00020283975659229209,0.0,0.00010141987829614604,0.00040567951318458417,0.0006085192697768763,0.00010141987829614604,0.0,0.00010141987829614604,0.00040567951318458417,0.00020283975659229209,0.00020283975659229209,0.0,0.00040567951318458417,0.00010141987829614604,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.00020283975659229209,0.00010141987829614604,0.0,0.00020283975659229209,0.0,0.0,0.0,0.0,0.0,0.0,0.00020283975659229209,0.0,0.0,0.00040567951318458417,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.00020283975659229209,0.00020283975659229209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030425963488843813,0.0,0.00010141987829614604,0.0,0.0,0.00020283975659229209,0.00010141987829614604,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.00010141987829614604,0.00020283975659229209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.025050709939148073
cuentos_7,0.00436105476673428,0.00010141987829614604,0.0005070993914807302,0.0,0.0007099391480730223,0.00030425963488843813,0.00030425963488843813,0.00020283975659229209,0.0008113590263691683,0.00010141987829614604,0.00010141987829614604,0.0010141987829614604,0.0012170385395537525,0.0006085192697768763,0.00040567951318458417,0.0010141987829614604,0.0013184584178498986,0.0007099391480730223,0.0,0.0015212981744421906,0.0,0.00030425963488843813,0.00030425963488843813,0.00010141987829614604,0.0,0.0,0.0,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.0,0.00010141987829614604,0.00030425963488843813,0.00020283975659229209,0.0,0.00010141987829614604,0.00040567951318458417,0.0,0.0,0.00010141987829614604,0.00020283975659229209,0.00010141987829614604,0.00030425963488843813,0.0,0.0005070993914807302,0.0,0.00020283975659229209,0.0,0.00020283975659229209,0.00010141987829614604,0.0,0.0,0.0,0.00020283975659229209,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.00040567951318458417,0.00020283975659229209,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.0,0.0,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040567951318458417,0.0,0.0,0.0,0.0,0.0,0.00020283975659229209,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02281947261663286
excale_1,0.0037525354969574036,0.00010141987829614604,0.0,0.0,0.0013184584178498986,0.0009127789046653144,0.0010141987829614604,0.0017241379310344827,0.00010141987829614604,0.00020283975659229209,0.0006085192697768763,0.00010141987829614604,0.00010141987829614604,0.0015212981744421906,0.00020283975659229209,0.0,0.0,0.00030425963488843813,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0006085192697768763,0.0,0.0,0.0,0.00020283975659229209,0.0,0.00020283975659229209,0.00030425963488843813,0.00020283975659229209,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.00040567951318458417,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030425963488843813,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014807302231237322
excale_2,0.013995943204868154,0.00020283975659229209,0.00020283975659229209,0.0,0.004969574036511156,0.0030425963488843813,0.0038539553752535496,0.004259634888438134,0.0011156186612576065,0.00040567951318458417,0.002839756592292089,0.00020283975659229209,0.0007099391480730223,0.002129817444219067,0.0012170385395537525,0.00030425963488843813,0.00010141987829614604,0.0009127789046653144,0.0005070993914807302,0.00010141987829614604,0.0,0.00010141987829614604,0.0,0.0012170385395537525,0.0010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00020283975659229209,0.00030425963488843813,0.00040567951318458417,0.00030425963488843813,0.00010141987829614604,0.00020283975659229209,0.0009127789046653144,0.00010141987829614604,0.0006085192697768763,0.00040567951318458417,0.0,0.0005070993914807302,0.00010141987829614604,0.00010141987829614604,0.0,0.0,0.00030425963488843813,0.0,0.0,0.00010141987829614604,0.0,0.00010141987829614604,0.00030425963488843813,0.0,0.00010141987829614604,0.0,0.00030425963488843813,0.0,0.00010141987829614604,0.00030425963488843813,0.0,0.0,0.0,0.0,0.00020283975659229209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020283975659229209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05030425963488844
excale_3,0.014401622718052738,0.00010141987829614604,0.00040567951318458417,0.0,0.006693711967545639,0.002434077079107505,0.0059837728194726165,0.00537525354969574,0.00040567951318458417,0.0007099391480730223,0.004158215010141988,0.0005070993914807302,0.0008113590263691683,0.0036511156186612576,0.0014198782961460446,0.00010141987829614604,0.00020283975659229209,0.0013184584178498986,0.00020283975659229209,0.00010141987829614604,0.0,0.00010141987829614604,0.0009127789046653144,0.0019269776876267748,0.0018255578093306288,0.00020283975659229209,0.0009127789046653144,0.00030425963488843813,0.00030425963488843813,0.00020283975659229209,0.0008113590263691683,0.00020283975659229209,0.00010141987829614604,0.00040567951318458417,0.00030425963488843813,0.0,0.0005070993914807302,0.0,0.00010141987829614604,0.0008113590263691683,0.00010141987829614604,0.00010141987829614604,0.0005070993914807302,0.0,0.00030425963488843813,0.00010141987829614604,0.00020283975659229209,0.00020283975659229209,0.0,0.00030425963488843813,0.0007099391480730223,0.0,0.0,0.0,0.00020283975659229209,0.0,0.0,0.00030425963488843813,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020283975659229209,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0629817444219067
excale_4,0.022718052738336714,0.00020283975659229209,0.00030425963488843813,0.0,0.007505070993914807,0.004766734279918864,0.007200811359026369,0.0059837728194726165,0.0015212981744421906,0.0012170385395537525,0.003955375253549696,0.0009127789046653144,0.0018255578093306288,0.004665314401622718,0.002535496957403651,0.0005070993914807302,0.00020283975659229209,0.002535496957403651,0.00030425963488843813,0.0005070993914807302,0.00010141987829614604,0.00020283975659229209,0.0012170385395537525,0.0016227180527383367,0.0011156186612576065,0.0,0.0010141987829614604,0.00020283975659229209,0.00010141987829614604,0.0007099391480730223,0.0018255578093306288,0.00030425963488843813,0.00040567951318458417,0.0007099391480730223,0.002332657200811359,0.00020283975659229209,0.0005070993914807302,0.00030425963488843813,0.00010141987829614604,0.0011156186612576065,0.00020283975659229209,0.0006085192697768763,0.00030425963488843813,0.0,0.00010141987829614604,0.0,0.00010141987829614604,0.00020283975659229209,0.0,0.00010141987829614604,0.00040567951318458417,0.0,0.0,0.0,0.00020283975659229209,0.0,0.0,0.00040567951318458417,0.0,0.0,0.0,0.00010141987829614604,0.00010141987829614604,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.00010141987829614604,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020283975659229209,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.00020283975659229209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08732251521298175
excale_5,0.008823529411764706,0.00010141987829614604,0.00040567951318458417,0.0,0.0032454361054766734,0.0015212981744421906,0.0015212981744421906,0.002231237322515213,0.0005070993914807302,0.0016227180527383367,0.002332657200811359,0.0005070993914807302,0.0007099391480730223,0.002028397565922921,0.0006085192697768763,0.00010141987829614604,0.0,0.0008113590263691683,0.0,0.00010141987829614604,0.0,0.00030425963488843813,0.0007099391480730223,0.0010141987829614604,0.0010141987829614604,0.0,0.00010141987829614604,0.00020283975659229209,0.00020283975659229209,0.00040567951318458417,0.00040567951318458417,0.0,0.0,0.0,0.0011156186612576065,0.0,0.00020283975659229209,0.00010141987829614604,0.0,0.0006085192697768763,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.0,0.0,0.0,0.00030425963488843813,0.0,0.0,0.00020283975659229209,0.00010141987829614604,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.00030425963488843813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03539553752535497
excale_6,0.007302231237322515,0.00010141987829614604,0.00020283975659229209,0.0,0.002028397565922921,0.0014198782961460446,0.002028397565922921,0.0014198782961460446,0.0005070993914807302,0.00030425963488843813,0.002636916835699797,0.0005070993914807302,0.0006085192697768763,0.0012170385395537525,0.0005070993914807302,0.00020283975659229209,0.0,0.0007099391480730223,0.0,0.00030425963488843813,0.00010141987829614604,0.0,0.00020283975659229209,0.0008113590263691683,0.00030425963488843813,0.00010141987829614604,0.00030425963488843813,0.0,0.00030425963488843813,0.00010141987829614604,0.0005070993914807302,0.00010141987829614604,0.0,0.0,0.00010141987829614604,0.0,0.00020283975659229209,0.0,0.00010141987829614604,0.00040567951318458417,0.0,0.00010141987829614604,0.0,0.0,0.00020283975659229209,0.0,0.0,0.0,0.0,0.00010141987829614604,0.00010141987829614604,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.00020283975659229209,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027079107505070994
excale_7,0.006795131845841785,0.00030425963488843813,0.0006085192697768763,0.0,0.002434077079107505,0.0008113590263691683,0.0014198782961460446,0.0019269776876267748,0.0007099391480730223,0.00010141987829614604,0.0016227180527383367,0.00030425963488843813,0.00030425963488843813,0.0011156186612576065,0.0006085192697768763,0.0,0.0,0.0007099391480730223,0.00010141987829614604,0.0,0.0,0.0,0.00020283975659229209,0.00020283975659229209,0.00040567951318458417,0.00010141987829614604,0.00010141987829614604,0.00020283975659229209,0.00020283975659229209,0.0005070993914807302,0.0005070993914807302,0.00020283975659229209,0.00010141987829614604,0.00030425963488843813,0.0005070993914807302,0.0,0.00020283975659229209,0.0,0.00010141987829614604,0.00020283975659229209,0.0,0.00020283975659229209,0.00040567951318458417,0.0,0.0,0.00020283975659229209,0.0,0.0,0.0,0.0,0.00020283975659229209,0.0,0.0,0.0,0.00010141987829614604,0.0008113590263691683,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010141987829614604,0.00010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02636916835699797
Total,0.1969574036511156,0.15121703853955376,0.05354969574036511,0.037525354969574036,0.033468559837728194,0.03204868154158215,0.02586206896551724,0.02565922920892495,0.02413793103448276,0.022413793103448276,0.021602434077079107,0.02079107505070994,0.019371196754563894,0.018559837728194726,0.01663286004056795,0.01511156186612576,0.014705882352941176,0.01206896551724138,0.011663286004056795,0.011561866125760649,0.010344827586206896,0.00973630831643002,0.009533468559837728,0.00922920892494929,0.008823529411764706,0.00872210953346856,0.008012170385395537,0.007707910750507099,0.007099391480730223,0.007099391480730223,0.007099391480730223,0.006693711967545639,0.006592292089249493,0.006389452332657201,0.006288032454361055,0.0057809330628803245,0.005172413793103448,0.004969574036511156,0.004462474645030426,0.004462474645030426,0.004259634888438134,0.004158215010141988,0.004056795131845842,0.0037525354969574036,0.0032454361054766734,0.0031440162271805273,0.0029411764705882353,0.002636916835699797,0.002636916835699797,0.002636916835699797,0.002535496957403651,0.002231237322515213,0.002129817444219067,0.0019269776876267748,0.0019269776876267748,0.0018255578093306288,0.0018255578093306288,0.0017241379310344827,0.0015212981744421906,0.0015212981744421906,0.0013184584178498986,0.0013184584178498986,0.0013184584178498986,0.0012170385395537525,0.0012170385395537525,0.0012170385395537525,0.0011156186612576065,0.0009127789046653144,0.0009127789046653144,0.0009127789046653144,0.0009127789046653144,0.0008113590263691683,0.0008113590263691683,0.0008113590263691683,0.0007099391480730223,0.0007099391480730223,0.0007099391480730223,0.0007099391480730223,0.0007099391480730223,0.0006085192697768763,0.0006085192697768763,0.0006085192697768763,0.0006085192697768763,0.0005070993914807302,0.0005070993914807302,0.0005070993914807302,0.0005070993914807302,0.0005070993914807302,0.0005070993914807302,0.00040567951318458417,0.00040567951318458417,0.00040567951318458417,0.00040567951318458417,0.00040567951318458417,0.00040567951318458417,0.00040567951318458417,0.00040567951318458417,0.00040567951318458417,0.00030425963488843813,0.00030425963488843813,0.00030425963488843813,0.00030425963488843813,0.00030425963488843813,0.00030425963488843813,0.00030425963488843813,0.00030425963488843813,0.00030425963488843813,0.00030425963488843813,0.00030425963488843813,0.00030425963488843813,0.00030425963488843813,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00020283975659229209,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,0.00010141987829614604,1.0
