,lla,lle,tra,llo,cho,cha,tro,bri,bre,cre,llu,rro,pre,rra,cri,dri,pro,rri,gra,tre,gre,rre,pri,chi,ble,bra,bro,pla,pra,che,tri,blo,cla,dro,dra,plo,cle,dre,gri,flo,lli,gro,pli,tru,tla,glo,bru,chu,ple,cru,bla,fri,bli,fre,cro,fla,plu,cli,fru,gla,clu,fle,gru,tle,fra,cra,fro,flu,blu,tse,quu,rru,dru,pru,lly,gle,xru,Total
cuentos_4,0.0026348634031341006,0.0012480931909582581,0.0024961863819165163,0.0008320621273055055,0.0006933851060879212,0.0018028012758285951,0.002218832339481348,0.0002773540424351685,0.0012480931909582581,0.001109416169740674,0.0,0.0002773540424351685,0.0029122174455692693,0.0018028012758285951,0.000554708084870337,0.0,0.0018028012758285951,0.000554708084870337,0.001109416169740674,0.00041603106365275275,0.00041603106365275275,0.0002773540424351685,0.00041603106365275275,0.0,0.000554708084870337,0.0002773540424351685,0.0002773540424351685,0.000554708084870337,0.0,0.000554708084870337,0.00041603106365275275,0.0,0.0006933851060879212,0.0006933851060879212,0.00013867702121758425,0.00013867702121758425,0.0,0.0002773540424351685,0.00013867702121758425,0.0,0.0,0.0,0.0002773540424351685,0.00013867702121758425,0.0,0.0,0.0,0.0,0.000554708084870337,0.00041603106365275275,0.0,0.00013867702121758425,0.00013867702121758425,0.0,0.0,0.00013867702121758425,0.00013867702121758425,0.0,0.0,0.0002773540424351685,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.0,0.0,0.0,0.0,0.00013867702121758425,0.00013867702121758425,0.0,0.0325890999861323
cuentos_5,0.001109416169740674,0.0015254472333934266,0.0018028012758285951,0.00013867702121758425,0.000554708084870337,0.0006933851060879212,0.001109416169740674,0.00013867702121758425,0.002773540424351685,0.001109416169740674,0.0,0.000554708084870337,0.002218832339481348,0.0012480931909582581,0.0009707391485230897,0.00013867702121758425,0.003882956594092359,0.0002773540424351685,0.0012480931909582581,0.002218832339481348,0.00013867702121758425,0.0012480931909582581,0.00041603106365275275,0.00013867702121758425,0.001664124254611011,0.0002773540424351685,0.00041603106365275275,0.0,0.0,0.0,0.00041603106365275275,0.00013867702121758425,0.0008320621273055055,0.0,0.00013867702121758425,0.000554708084870337,0.0,0.00013867702121758425,0.0,0.0,0.0,0.0,0.00041603106365275275,0.000554708084870337,0.0,0.0008320621273055055,0.0,0.0,0.0008320621273055055,0.0,0.0002773540424351685,0.0,0.0002773540424351685,0.00013867702121758425,0.0009707391485230897,0.0,0.0,0.00013867702121758425,0.0,0.00013867702121758425,0.00013867702121758425,0.00013867702121758425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035085286368048814
cuentos_6,0.0006933851060879212,0.0009707391485230897,0.0013867702121758425,0.00041603106365275275,0.0006933851060879212,0.0013867702121758425,0.001109416169740674,0.0,0.0019414782970461795,0.00041603106365275275,0.0,0.00041603106365275275,0.0018028012758285951,0.0009707391485230897,0.0009707391485230897,0.00013867702121758425,0.001664124254611011,0.0,0.0006933851060879212,0.002218832339481348,0.000554708084870337,0.0002773540424351685,0.00041603106365275275,0.0,0.0019414782970461795,0.0008320621273055055,0.000554708084870337,0.0002773540424351685,0.00013867702121758425,0.000554708084870337,0.0002773540424351685,0.0,0.0002773540424351685,0.00013867702121758425,0.00041603106365275275,0.0,0.0,0.0,0.00013867702121758425,0.0,0.00013867702121758425,0.00013867702121758425,0.0002773540424351685,0.0,0.0,0.00013867702121758425,0.00041603106365275275,0.0,0.00013867702121758425,0.00013867702121758425,0.0,0.0,0.0002773540424351685,0.00041603106365275275,0.0,0.0002773540424351685,0.0,0.00013867702121758425,0.00013867702121758425,0.0,0.0,0.00041603106365275275,0.0,0.0,0.00013867702121758425,0.0002773540424351685,0.00013867702121758425,0.00013867702121758425,0.0,0.0,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.0,0.028567466370822355
cuentos_7,0.004021633615309943,0.0015254472333934266,0.0030508944667868533,0.0012480931909582581,0.0002773540424351685,0.00013867702121758425,0.0015254472333934266,0.0006933851060879212,0.0012480931909582581,0.0002773540424351685,0.00013867702121758425,0.0002773540424351685,0.00041603106365275275,0.001109416169740674,0.00013867702121758425,0.0013867702121758425,0.0013867702121758425,0.0008320621273055055,0.00041603106365275275,0.003328248509222022,0.001109416169740674,0.0002773540424351685,0.00013867702121758425,0.00013867702121758425,0.00013867702121758425,0.0008320621273055055,0.0,0.0008320621273055055,0.0,0.0008320621273055055,0.001664124254611011,0.0,0.000554708084870337,0.0,0.00041603106365275275,0.00013867702121758425,0.0,0.00013867702121758425,0.0,0.000554708084870337,0.0,0.00013867702121758425,0.0006933851060879212,0.0,0.0,0.00013867702121758425,0.00013867702121758425,0.0,0.0002773540424351685,0.00013867702121758425,0.00013867702121758425,0.00013867702121758425,0.00013867702121758425,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.00013867702121758425,0.00013867702121758425,0.0,0.00013867702121758425,0.0002773540424351685,0.00013867702121758425,0.0,0.00013867702121758425,0.0,0.00013867702121758425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03439190126196089
excale_1,0.0009707391485230897,0.0013867702121758425,0.00013867702121758425,0.0023575093606989323,0.0002773540424351685,0.0,0.0002773540424351685,0.0006933851060879212,0.00013867702121758425,0.0,0.0006933851060879212,0.0,0.0002773540424351685,0.0,0.0,0.0,0.0,0.000554708084870337,0.0,0.0,0.00041603106365275275,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.00041603106365275275,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.0,0.00041603106365275275,0.0,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.0002773540424351685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009846068506448482
excale_2,0.005824434891138539,0.009984745527666065,0.0009707391485230897,0.008597975315490223,0.0030508944667868533,0.0,0.0008320621273055055,0.004021633615309943,0.000554708084870337,0.00013867702121758425,0.0031895714880044376,0.0009707391485230897,0.001109416169740674,0.000554708084870337,0.0,0.0,0.00013867702121758425,0.001109416169740674,0.0,0.00041603106365275275,0.001109416169740674,0.000554708084870337,0.00013867702121758425,0.0,0.00013867702121758425,0.0002773540424351685,0.0,0.0002773540424351685,0.0,0.00013867702121758425,0.0,0.00041603106365275275,0.0,0.00013867702121758425,0.0,0.0006933851060879212,0.0,0.0,0.00013867702121758425,0.0,0.0,0.0002773540424351685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.00013867702121758425,0.0,0.0002773540424351685,0.00013867702121758425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04645680210789072
excale_3,0.00651781999722646,0.01012342254888365,0.0015254472333934266,0.008736652336707807,0.00457634170018028,0.0002773540424351685,0.000554708084870337,0.004715018721397865,0.0,0.00013867702121758425,0.00554708084870337,0.0013867702121758425,0.000554708084870337,0.0006933851060879212,0.0,0.00013867702121758425,0.0002773540424351685,0.0029122174455692693,0.00041603106365275275,0.00013867702121758425,0.0009707391485230897,0.001664124254611011,0.0,0.00041603106365275275,0.00013867702121758425,0.0,0.00041603106365275275,0.0002773540424351685,0.0,0.0002773540424351685,0.0,0.0,0.0,0.0013867702121758425,0.0,0.0009707391485230897,0.0,0.00041603106365275275,0.000554708084870337,0.0002773540424351685,0.0,0.0002773540424351685,0.0,0.0,0.00013867702121758425,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0002773540424351685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05796699486895022
excale_4,0.009984745527666065,0.013867702121758425,0.0009707391485230897,0.011232838718624323,0.005131049785050617,0.0,0.0020801553182637636,0.006379142976008875,0.0002773540424351685,0.000554708084870337,0.00457634170018028,0.0009707391485230897,0.002218832339481348,0.0006933851060879212,0.0,0.0,0.00041603106365275275,0.0023575093606989323,0.0002773540424351685,0.000554708084870337,0.0018028012758285951,0.001109416169740674,0.00013867702121758425,0.0002773540424351685,0.000554708084870337,0.000554708084870337,0.00041603106365275275,0.00041603106365275275,0.0002773540424351685,0.00041603106365275275,0.0,0.0006933851060879212,0.0,0.0,0.0,0.0012480931909582581,0.0,0.0008320621273055055,0.001664124254611011,0.00041603106365275275,0.0,0.00041603106365275275,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.0,0.0002773540424351685,0.00041603106365275275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07460823741506033
excale_5,0.0034669255304396063,0.004853695742615449,0.0013867702121758425,0.004298987657745112,0.0018028012758285951,0.00013867702121758425,0.000554708084870337,0.0026348634031341006,0.00041603106365275275,0.0002773540424351685,0.0024961863819165163,0.0008320621273055055,0.00041603106365275275,0.000554708084870337,0.0,0.0,0.0002773540424351685,0.001109416169740674,0.00013867702121758425,0.00041603106365275275,0.0009707391485230897,0.0002773540424351685,0.00013867702121758425,0.0002773540424351685,0.0,0.0,0.00013867702121758425,0.0002773540424351685,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0008320621273055055,0.0,0.0008320621273055055,0.0,0.00013867702121758425,0.0002773540424351685,0.0,0.0,0.0002773540424351685,0.00013867702121758425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307862987103037
excale_6,0.0024961863819165163,0.0037442795728747746,0.000554708084870337,0.0020801553182637636,0.0015254472333934266,0.0002773540424351685,0.0006933851060879212,0.0018028012758285951,0.00013867702121758425,0.0,0.0026348634031341006,0.0002773540424351685,0.0009707391485230897,0.0002773540424351685,0.0,0.0,0.0,0.0018028012758285951,0.00041603106365275275,0.0,0.00041603106365275275,0.0002773540424351685,0.0002773540424351685,0.0,0.00041603106365275275,0.0002773540424351685,0.00013867702121758425,0.00013867702121758425,0.00013867702121758425,0.0006933851060879212,0.0,0.0006933851060879212,0.00013867702121758425,0.0,0.0,0.0,0.0,0.0,0.00013867702121758425,0.00013867702121758425,0.0,0.0,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02385244764942449
excale_7,0.002218832339481348,0.002773540424351685,0.0008320621273055055,0.003882956594092359,0.002218832339481348,0.00041603106365275275,0.00041603106365275275,0.0012480931909582581,0.00013867702121758425,0.0,0.0018028012758285951,0.00013867702121758425,0.000554708084870337,0.0008320621273055055,0.0,0.0,0.0,0.0009707391485230897,0.00013867702121758425,0.00013867702121758425,0.000554708084870337,0.000554708084870337,0.0,0.0,0.0,0.0,0.00013867702121758425,0.0,0.0,0.00013867702121758425,0.0,0.0002773540424351685,0.0,0.0,0.0,0.0,0.0,0.0,0.00013867702121758425,0.0002773540424351685,0.0002773540424351685,0.0,0.0,0.0,0.0,0.00013867702121758425,0.00013867702121758425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021356261267507975
Total,0.1180141450561642,0.11676605186520593,0.10012480931909583,0.07585633060601858,0.04285119955623353,0.03369851615587297,0.029260851476910276,0.026209957010123422,0.02482318679794758,0.02385244764942449,0.02385244764942449,0.023159062543336568,0.021356261267507975,0.020524199140202468,0.01996949105533213,0.019692137012896963,0.018444043821938705,0.017889335737068367,0.015947857440022188,0.014561087227846346,0.013867702121758425,0.013312994036888088,0.012480931909582582,0.010816807654971571,0.009014006379142975,0.008736652336707807,0.008597975315490223,0.008597975315490223,0.008181944251837471,0.008181944251837471,0.008043267230619886,0.007765913188184718,0.007488559145749549,0.0072112051033143805,0.00651781999722646,0.006379142976008875,0.005963111912356122,0.005408403827485786,0.00457634170018028,0.004437664678962696,0.003882956594092359,0.0037442795728747746,0.003328248509222022,0.0026348634031341006,0.0026348634031341006,0.0023575093606989323,0.0023575093606989323,0.002218832339481348,0.0020801553182637636,0.0020801553182637636,0.0020801553182637636,0.0018028012758285951,0.0018028012758285951,0.001664124254611011,0.0015254472333934266,0.0012480931909582581,0.0012480931909582581,0.0012480931909582581,0.001109416169740674,0.0009707391485230897,0.0006933851060879212,0.0006933851060879212,0.000554708084870337,0.000554708084870337,0.000554708084870337,0.00041603106365275275,0.00041603106365275275,0.0002773540424351685,0.0002773540424351685,0.00013867702121758425,0.00013867702121758425,0.00013867702121758425,0.00013867702121758425,0.00013867702121758425,0.00013867702121758425,0.00013867702121758425,0.00013867702121758425,1.0
