,gran,chos,tros,bros,llas,chas,pren,llos,pron,tras,rron,dras,prar,tres,rros,dres,blan,fran,plan,tran,cris,bles,fres,fren,llen,prin,rres,char,bras,bres,llan,cruz,rras,tris,plar,lles,trar,blas,brir,chez,blar,gral,dros,plas,rrer,rrar,rran,truc,chel,gros,gris,glos,brin,glas,rrat,llar,chil,bren,chis,chan,pres,pras,ller,flor,rrez,pran,bran,crus,ches,chor,tren,gres,fron,gles,triz,gras,clan,llam,blos,chin,tron,cles,cran,glar,pris,brar,plir,cham,crip,brah,bril,rrir,tlal,flic,cros,dreq,gren,prir,tlan,gron,grel,drin,rren,bris,crir,kris,ndez,cher,blen,grus,llom,crib,clac,llon,fris,pral,drar,grap,tric,ples,llez,trom,drew,trol,blor,rrom,frir,preg,drid,clip,grar,frez,plen,frag,plos,brus,rrum,rroz,lluv,rral,rrol,grod,rror,dral,Total
cuentos_4,0.002459419576979833,0.0004918839153959665,0.000983767830791933,0.000983767830791933,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0,0.0004918839153959665,0.0,0.000983767830791933,0.000983767830791933,0.0014756517461878996,0.0004918839153959665,0.0004918839153959665,0.000983767830791933,0.000983767830791933,0.0,0.000983767830791933,0.0,0.002459419576979833,0.0,0.0004918839153959665,0.0,0.000983767830791933,0.0,0.0004918839153959665,0.0,0.000983767830791933,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.000983767830791933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000983767830791933,0.000983767830791933,0.0,0.0014756517461878996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030496802754549926
cuentos_5,0.002951303492375799,0.0004918839153959665,0.002459419576979833,0.0,0.0014756517461878996,0.0004918839153959665,0.002951303492375799,0.002459419576979833,0.0,0.002951303492375799,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0004918839153959665,0.003443187407771766,0.0,0.0,0.0,0.0,0.000983767830791933,0.0,0.002459419576979833,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0014756517461878996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0014756517461878996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0004918839153959665,0.0,0.0,0.000983767830791933,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03541564190850959
cuentos_6,0.0004918839153959665,0.0,0.002459419576979833,0.0004918839153959665,0.002459419576979833,0.0,0.0004918839153959665,0.0004918839153959665,0.0,0.002459419576979833,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.000983767830791933,0.0,0.0004918839153959665,0.0,0.000983767830791933,0.0004918839153959665,0.0,0.000983767830791933,0.0004918839153959665,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.0014756517461878996,0.0,0.0,0.0,0.000983767830791933,0.0,0.0014756517461878996,0.0,0.0,0.0,0.000983767830791933,0.0,0.0,0.0004918839153959665,0.0,0.0004918839153959665,0.000983767830791933,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02705361534677816
cuentos_7,0.0014756517461878996,0.0,0.0004918839153959665,0.0004918839153959665,0.003935071323167732,0.0,0.0004918839153959665,0.000983767830791933,0.0,0.0,0.0,0.001967535661583866,0.0,0.001967535661583866,0.0004918839153959665,0.0004918839153959665,0.0014756517461878996,0.0,0.0004918839153959665,0.004426955238563699,0.0004918839153959665,0.0,0.0,0.000983767830791933,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.000983767830791933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000983767830791933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014756517461878996,0.0,0.0,0.0,0.0,0.0,0.000983767830791933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000983767830791933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029513034923757994
excale_1,0.000983767830791933,0.0,0.0004918839153959665,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0014756517461878996,0.0004918839153959665,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054107230693556324
excale_2,0.002459419576979833,0.0004918839153959665,0.0,0.0,0.000983767830791933,0.0004918839153959665,0.0014756517461878996,0.0004918839153959665,0.003443187407771766,0.0014756517461878996,0.0,0.0,0.000983767830791933,0.0,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0014756517461878996,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.000983767830791933,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.019675356615838663
excale_3,0.0004918839153959665,0.0,0.0004918839153959665,0.0,0.0004918839153959665,0.0014756517461878996,0.000983767830791933,0.0,0.005902606984751598,0.001967535661583866,0.0,0.0,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.001967535661583866,0.000983767830791933,0.0004918839153959665,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0014756517461878996,0.000983767830791933,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.001967535661583866,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026069847515986226
excale_4,0.0014756517461878996,0.0004918839153959665,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.001967535661583866,0.0,0.008362026561731432,0.0004918839153959665,0.0,0.0,0.0014756517461878996,0.0004918839153959665,0.0,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0,0.000983767830791933,0.0,0.0,0.0,0.0004918839153959665,0.001967535661583866,0.0004918839153959665,0.0,0.000983767830791933,0.0,0.0,0.000983767830791933,0.0,0.0004918839153959665,0.0004918839153959665,0.0014756517461878996,0.0004918839153959665,0.0,0.0,0.000983767830791933,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0004918839153959665,0.000983767830791933,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.000983767830791933,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03295622233152976
excale_5,0.000983767830791933,0.0,0.0004918839153959665,0.0,0.0,0.000983767830791933,0.0,0.0,0.004426955238563699,0.0004918839153959665,0.0,0.0,0.000983767830791933,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0014756517461878996,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.001967535661583866,0.0,0.0,0.0,0.0,0.0,0.000983767830791933,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000983767830791933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000983767830791933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01819970486965076
excale_6,0.000983767830791933,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0014756517461878996,0.0,0.004426955238563699,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014756517461878996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000983767830791933,0.0004918839153959665,0.0,0.0,0.0,0.0014756517461878996,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013772749631087064
excale_7,0.0014756517461878996,0.0,0.0,0.0,0.0,0.000983767830791933,0.0004918839153959665,0.0,0.002459419576979833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918839153959665,0.0,0.0004918839153959665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000983767830791933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073782587309394985
Total,0.09444171175602557,0.07033939990162322,0.06591244466305952,0.06246925725528775,0.06099360550909985,0.05410723069355632,0.04869650762420069,0.046237088047220855,0.03590752582390556,0.029021151008362025,0.025086079685194294,0.023118544023610427,0.016232169208066895,0.015248401377274963,0.01426463354648303,0.013772749631087064,0.012297097884899164,0.011805213969503197,0.01131333005410723,0.01131333005410723,0.010821446138711265,0.009837678307919331,0.009345794392523364,0.009345794392523364,0.009345794392523364,0.0073782587309394985,0.006886374815543532,0.006886374815543532,0.006394490900147565,0.006394490900147565,0.005902606984751598,0.005902606984751598,0.0054107230693556324,0.0054107230693556324,0.004918839153959666,0.004918839153959666,0.004918839153959666,0.004918839153959666,0.004918839153959666,0.004426955238563699,0.003935071323167732,0.003935071323167732,0.003935071323167732,0.003935071323167732,0.003935071323167732,0.003935071323167732,0.003935071323167732,0.003935071323167732,0.003443187407771766,0.003443187407771766,0.002951303492375799,0.002951303492375799,0.002951303492375799,0.002951303492375799,0.002951303492375799,0.002951303492375799,0.002951303492375799,0.002459419576979833,0.002459419576979833,0.002459419576979833,0.002459419576979833,0.002459419576979833,0.002459419576979833,0.002459419576979833,0.001967535661583866,0.001967535661583866,0.001967535661583866,0.001967535661583866,0.001967535661583866,0.001967535661583866,0.001967535661583866,0.001967535661583866,0.001967535661583866,0.0014756517461878996,0.0014756517461878996,0.0014756517461878996,0.0014756517461878996,0.0014756517461878996,0.0014756517461878996,0.0014756517461878996,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.000983767830791933,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,0.0004918839153959665,1.0
